http://purl.org/dcx/lrmi-vocabs/educationalAudienceRole/mentor	Mentor
http://purl.org/dcx/lrmi-vocabs/educationalAudienceRole/professional	Fachkraft
http://purl.org/dcx/lrmi-vocabs/educationalAudienceRole/student	Lernende
http://purl.org/dcx/lrmi-vocabs/educationalAudienceRole/administrator	Verwaltung
http://purl.org/dcx/lrmi-vocabs/educationalAudienceRole/parent	Eltern
http://purl.org/dcx/lrmi-vocabs/educationalAudienceRole/teacher	Lehrperson
http://purl.org/dcx/lrmi-vocabs/educationalAudienceRole/generalPublic	Allgemeine Öffentlichkeit
